"id","text_EN","text_CZ","text","modified","onlyid"
"ui_in_legs_plate05","A leg protection made from tempered sheet metal plates forged into the dorsal edge to better withstand slashing and crushing blows. The armour is not fitted with sabatons, as its intended wearer is not a horserider and often must move on foot.","Ochrana nohou tvořená kalenými pláty plechu vykovanými do hřbetní hrany, aby lépe odolávali sečným i drtivým úderům. Zbroj není opatřena sabatony, protože její zamýšlený nositel není jezdec a často se musí pohybovat pěšky.","鍛え上げた金属の板を加工し、正面からの斬撃や打撃に対する守りを高めた脚防具。装甲靴はついていないが、これは馬ではなく徒歩で移動することの多い着用者を想定しているためだ",,
"ui_nm_henrySword_reforged","Henry's sword reforged","Jindrův meč překovaný","鍛え直したヘンリーの剣","鍛え直したインジフの剣",
"ui_nm_radzigSword_reforged","Reforged Radzig Kobyla's sword","Meč překovaný Racka Kobyly","鍛え直したラジク・コビラ卿の剣","鍛え直したラツェク゠コビラの剣",
"ui_item_category_Blacksmithing","Blacksmithing","Kovářství","鍛冶","鍛冶",
"ui_item_info_category_Blacksmithing","Blacksmithing","Kovářství","鍛冶","鍛冶",
"perk_locksmith_lore_desc","Knowing how to forge and properly assemble a lock is a valuable and difficult skill. And he who knows how to make a lock, can break it more easily, that makes sense.","Umět vykovat a správně poskládat zámek je ceněná a nelehká dovednost. A kdo umí zámek vytvořit, snáze jej také prolomí, to dá přeci rozum.","鍛冶のやり方や正しい錠前の組み立て方を覚えるのは難しいが、貴重なスキルだ。そして錠前の作り方を知っている者なら、より簡単に破れるのは自明だろう",,
"perk_swordmakers_wisdom_desc","Your Craftsmanship level will count as 3 levels higher during blacksmithing, and all sword-like weapons will get 25&nbsp;% less damaged in combat.","Tvoje Řemeslo se bude při kovařině počítat jako o 3 vyšší a všechny Sečné zbraně se ti budou při boji poškozovat o 25&nbsp;% méně.","鍛冶の間は職人技のスキルが+3され、すべての剣武器への戦闘中のダメージが25&nbsp;%低下する",,
"ui_maplegend_smithy","Smithy","Kovárna","鍛冶場","鍛冶場",
"ui_nh_structure_name_blacksmith1","Forge","Kovárna","鍛冶場","鍛冶場",
"perk_artisan_lore_desc","You grew up in a forge, so you understand the craft and all the honorable and dishonorable practices associated with it. No one can fool you in a shop, you know quality and you can get a good price.","Vyrostl jsi v kovárně, takže rozumíš řemeslu i všem počestným i nepočestným praktikám s ním spojeným. V krámě tě nikdo jen tak neošálí, umíš poznat kvalitu a vyhádat si dobrou cenu.","鍛冶場で育ったあなたはこの仕事を理解し、善悪さまざまな習わしも心得ている。誰にも店で騙されず、品物の良し悪しを見分けることもできるため、お得に売買できる",,
"qname_nakovarne_ywoJ","At the blacksmith's","Na kovárně","鍛冶場にて","鍛冶場にて",
"ui_nh_eff_rec_blacksmith_garrison","Weapons from forge","Zbraně od kováře","鍛冶場の武器","鍛冶場の武器",
"ui_nh_eff_rec_blacksmith_stables","Horseshoes from forge","Podkovy od kováře","鍛冶場の馬蹄","鍛冶場の馬蹄",
"ui_maplegend_blacksmith","Blacksmith","Kovář","鍛冶屋","鍛冶屋",
"ui_codex_name_blacksmith","Blacksmiths","Kovář","鍛冶屋","鍛冶屋",
"ui_in_blacksmith_hammer","If a blacksmith doesn't have a hammer, the first thing he must forge is a hammer, but...","Když nemá kovář kladivo, musí jako první věc ukovat kladivo, jenže…","鍛冶屋がハンマーを持っていない場合、真っ先に造るべきはハンマーだ。だが…",,
"ui_nm_semin_blacksmith_chest","Blacksmith's chest key","Klíč od kovářovy truhly","鍛冶屋のチェストの鍵","鍛冶師のチェストの鍵",
"ui_nm_blacksmith_hammer","Blacksmith's hammer","Kladivo kovářské","鍛冶屋のハンマー","鍛冶師のハンマー",
"char_KOVARKA_MARTA_uiName","Blacksmith's wife Martha","Kovářova žena Marta","鍛冶屋の妻マーサ","鍛冶師の妻マルタ",
"ui_nm_kovaniNaKovarne_smithsDefense","Blacksmith's defender","Meč Kovářova obrana","鍛冶屋の庇護者","鍛冶屋の庇護者",
"ui_maplegend_ruinedSmithy","Smithy ruins","Ruina kovárny","鍛冶屋の廃墟","鍛冶屋の廃墟",
"qname_kovar_NAlU","The Blacksmith's Son","Syn kováře","鍛冶屋の息子","鍛冶屋の息子",
"ui_in_recipe_basic_horseshoe","A blacksmith's horseshoe sketch. Because every master had to start somehow.","Náčrtek podkov od kováře. Protože každý mistr musel nějak začít.","鍛冶屋の手による馬蹄のスケッチ。どんな名匠にも駆け出しの時期はある","鍛冶師の手による馬蹄のスケッチ。どんな名匠にも駆け出しの時期はある",
"perk_the_secret_of_blacksmith_martin_name","Martin's Secret","Tajemství kováře Martina","鍛冶屋の秘密","マルティンの秘伝",
"ui_nm_repairKit_weaponSmall","Blacksmith's kit","Nářadí kovářské","鍛冶屋の道具一式","鍛冶師の道具一式",
"char_PLATNER_OSINA_uiName","Blacksmith Osina","Kovář Osina","鍛冶屋オシナ","鍛冶師のオシナ",
"ui_maplegend_blacksmithOsina","Blacksmith Osina","Mikolajův oltář","鍛冶屋オシナ","鍛冶屋オシナ",
"ui_in_utokNaNebakov_osinaStash","Key to blacksmith Osina's chest.","Klíč od truhly kováře Osiny.","鍛冶屋オシナのチェストの鍵","鍛冶屋オシナのチェストの鍵",
"char_ZDIMIR_GRUNTA_uiName","Blacksmith Zdimir","Kovář Zdimír","鍛冶屋ジミル","鍛冶師のジミール",
"char_KOVAR_TVRZ_SUCHDOL_uiName","Blacksmith Jirka","Kovář Jirka","鍛冶屋ジルカ","鍛冶師のイルカ",
"char_TOVARYS_VOLEK_uiName","Blacksmith Steer","Kovář Volek","鍛冶屋ステア","鍛冶師のヴォレク",
"char_PORADATEL_ZAVODU_MALESOV_uiName","Blacksmith Sebastian","Kovář Šebastián","鍛冶屋セバスチャン","鍛冶師のセバスティアーン",
"char_KOVARSKY_MISTR_MIKA_uiName","Blacksmith Mika","Kovář Míka","鍛冶屋ミカ","鍛冶師のミカ",
"char_KOVAR_LORENC_Z_TACHOVA_uiName","Blacksmith Radovan","Kovář Radovan","鍛冶屋ラドヴァン","鍛冶師のラドヴァン",
"ui_maplegend_blacksmithRadovan","Blacksmith Radovan","Kovář Radovan","鍛冶屋ラドヴァン","鍛冶師のラドヴァン",
"ui_in_legs_plate02","Leg protection consisting of forged pieces of sheet metal. The front consists of plates equipped with a dorsal edge, so the armour is harder to cut through and will even endure a crushing blow.","Ochrana nohou tvořená vykovanými pláty plechu. Vepředu jsou pláty opatřené hřbetní hranou, takže zbroj jde hůře proseknout a ani pod silou drtivého úderu se jen tak neprohne.","鍛造した金属の薄板で構成された脚防具。前側は背面のエッジを備えたプレートが含まれているため、防具そのものが切り裂きにくく、強い打撃にも耐えられる",,
"ui_maplegend_lockedShelter","Locked dugout","Zamčená zemnice","鍵がかかった地下倉庫","鍵がかかった地下倉庫",
"ui_in_zachranaPtacka_keyMalessovTopFortressFloor","I have the key. The question is what door it opens, what lies behind it, and whether it is wise to find out.","Mám klíč. Otázka je, které dveře otevírá, co se za nimi skrývá a zda je moudré to zjišťovat.","鍵はある。問題はこれがどの扉を開けるのか、その扉の向こうに何があるのか、それを探り当てるべきなのかということだ",,
"ui_in_player_lockpick","A tool used for picking locks. Just don't get caught doing it.","Nástroj na otevírání zámků, jen buď opatrný.","鍵開けに使われる道具。捕まらないようにだけ気をつけよう",,
"ui_nm_collarchain01_m01","Mail collar","Drátěný límec","鎖かたびらの首あて","鎖襟",
"perk_glissade_desc","Your armour and shields will suffer 20% less wear and tear in combat.","Brnění a štíty se ti v boji opotřebovávají o 20&nbsp;% méně.","鎧と盾の戦闘における劣化率が20%低下する",,
"ui_in_waffenrock","The Waffenrock is a loose outer garment, usually linen, worn over armour. It carried the colours of the lord, town or ruler the wearer bore allegiance to, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun.","Varkoč či zbrojné sukno, německy Waffenrock, je volně střižený svrchní oděv, jenž se nosí přes zbroj, aby bylo k rozpoznání v čí službě je jeho nositel. Jde tedy o středověkého předchůdce uniformy. Jako svrchní vrstva navíc aspoň trochu chrání zbroj před vlivy počasí, prachem, nebo slunečním žárem.","鎧の上から着るゆったりとした上着。通常は亜麻布製。着用者が忠誠を誓った領主や町、統治者を色によって表しており、ここからサーコートが発展していった。砂埃や厳しい日差しから鎧を守る効果もある",,
"perk_knight_in_shining_armor_lore_desc","While armour is primarily for protection, it can give its wearer the dignity he deserves. The iron-clad lord looks as majestic as the king himself.","Zbroj je sice především pro ochranu, ale umí dodat svému nositeli náležitou důstojnost. Do železa oděný pán je na pohled majestátní téměř jako samotný král.","鎧の主目的は防御だが、装備者へ威厳を与えることもできる。鉄を身に纏った貴族は、王者の風格を放つ",,
"perk_ironclad_lore_desc","Tales of knights who could barely move under the weight of armour are just silly tales. Nevertheless, armour does weigh something, and an inexperienced fighter can easily tired. You are accustomed to the burden and know how to properly fasten and adjust your armour to limit your movements as little as possible.","Skazky o rytířích, kteří se pod vahou zbroje mohli sotva hýbat, jsou jen hloupé povídačky. Přesto zbroj něco váží a nezkušený bojovník se v ní snadno unaví. Ty jsi na zátěž zvyklý a umíš si zbroj dobře uvázat a upravit tak, aby tě omezovala co nejméně.","鎧の重さでほとんど動けなかったという騎士の話は笑いの種にしかならない。とはいえ、防具というものは一般的に重いため、経験の浅い戦士は簡単に疲れてしまう。あなたはこの負荷に慣れているため、できるだけ身体の動きが制限されないように防具を締め、調整する方法を熟知している",,
"ui_in_repairKit_armourSmall","A set of tools for repairing metal parts of armour, chainmail and quilted armour pieces. Includes a hammer, pliers, twine and some replacement chainmail and oil.","Výbava na opravu železných částí zbroje, kroužkového pletiva a prošívaných kusů vhodná. Obsahuje kladívko, kleště, dratev a něco náhradního pletiva a oleje.","鎧の金属部分、鎖帷子、キルト地の鎧を修理するための道具一式。ハンマー、ペンチ、ひも通し、交換用の鎖帷子やオイルが入っている",,
"perk_frightening_presence_desc","When clad in armour and equipped with a heavy weapon, enemies are more likely to flee or surrender. And if they dare to face you, it will be harder for them to fight you. It's also easier to succeed in Might and Dread skillcheck.","Pokud budeš oděn ve zbroji a vybaven těžkou zbraní, nepřátelé se spíše dají na útěk nebo se vzdají. A pokud si troufnou ti čelit, nebude se jim s tebou bojovat snadno. Též snáze uspěješ v pokusech Rytířskosti nebo Děsivosti.","鎧を身にまとい、重武器を装備している場合、敵が逃亡か降伏する可能性が高くなる。たとえあなたに向かってきたとしても、敵は苦戦を強いられる。また、存在感と脅迫のスキル判定も成功しやすくなる",,
